p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.3446537119367345e-86,0.38954503315590405,0.954,0.88,2.934437795559536e-82,endoderm,LOC581325
5.307304491349048e-86,0.46347140088258476,0.704,0.457,1.1582130591471026e-81,endoderm,LOC576611
5.340762955415207e-86,0.40520193706706736,0.429,0.169,1.1655146997602606e-81,endoderm,LOC765036
8.851195548283324e-86,0.30825079664185173,0.476,0.187,1.9315964045018697e-81,endoderm,LOC585040
1.064050266377318e-84,0.3216770256988159,0.258,0.067,2.322076896315221e-80,endoderm,LOC105446065
2.4168210328602274e-76,0.2517899499510511,0.168,0.029,5.274228540010875e-72,endoderm,LOC589120
4.1255365825186425e-75,0.3657981393924974,0.901,0.753,9.003158484030433e-71,endoderm,LOC577789
7.687339477660968e-75,0.631259958978452,0.59,0.356,1.6776080942099532e-70,endoderm,LOC581963
8.405050565261655e-75,0.4394338747992821,0.885,0.72,1.834234184857051e-70,endoderm,LOC100888637
8.575716642569809e-75,0.5035404248232097,0.505,0.264,1.8714786429080096e-70,endoderm,LOC105445928
6.3888851434519256e-74,0.30706308691512807,0.233,0.062,1.3942464048555136e-69,endoderm,LOC100889939
2.2394634952005483e-73,0.4377209526401522,0.779,0.59,4.887181185576157e-69,endoderm,LOC584197
1.2325362197225213e-71,0.2691484049492761,0.233,0.061,2.689763792300458e-67,endoderm,LOC579087
6.1318812321484005e-71,0.31865506364406904,0.441,0.19,1.3381604412917454e-66,endoderm,LOC579421
1.3808787209381896e-70,0.5596422457867554,0.687,0.471,3.013491632703411e-66,endoderm,LOC100888601
1.2125879098450659e-68,0.2873101597104879,0.182,0.04,2.6462305956548874e-64,endoderm,LOC105447116
1.2936381037846597e-67,0.7328270797352696,0.495,0.295,2.8231064338892627e-63,endoderm,LOC581552
1.612057220559419e-67,0.40046984844780853,0.561,0.315,3.5179924724268197e-63,endoderm,LOC576610
1.1529005133017586e-66,0.403662768532128,0.59,0.349,2.5159747901784278e-62,endoderm,LOC105443584
1.556967001373401e-64,0.3998082731135073,0.649,0.432,3.397769087097173e-60,endoderm,LOC105441897
1.378480848539243e-63,0.8759584774829081,0.976,0.971,3.00825875576719e-59,endoderm,LOC589247
4.074995487510407e-63,0.36178041701713326,0.867,0.755,8.892862652393961e-59,endoderm,LOC590510
5.616272077488102e-61,0.6192599885231673,0.735,0.595,1.2256390554702284e-56,endoderm,LOC577479
6.595190236064947e-60,0.33542019949624136,0.903,0.811,1.4392683652164535e-55,endoderm,Elk
1.0557349720838823e-59,0.263715468107129,0.992,0.977,2.3039304295786562e-55,endoderm,LOC373245
