p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
3.1574298060854043e-12,0.31614642810849114,0.766,0.712,6.890459065820178e-8,skeletal,LOC578897
3.4739797564091844e-12,0.31079848863728166,0.607,0.546,7.581266022411763e-8,skeletal,LOC580864
3.755448085733523e-12,0.2612258418348248,0.698,0.613,8.195514357496268e-8,skeletal,LOC373382
1.0734126963150305e-11,0.37397362603514334,0.567,0.478,2.342508527168291e-7,skeletal,LOC577832
1.5780103732222773e-11,0.2647607965729084,0.766,0.743,3.4436920374829757e-7,skeletal,LOC576546
2.6660887052954784e-11,0.2741440797111019,0.611,0.508,5.818205381566322e-7,skeletal,LOC755086
3.462019383343852e-11,0.29264504354521453,0.504,0.394,7.555164900271288e-7,skeletal,LOC753129
4.5930650219785304e-11,0.3145532566656106,0.889,0.903,1.0023445797463747e-6,skeletal,LOC581835
4.862380157959058e-11,0.3078413791184198,0.611,0.51,1.0611172218714053e-6,skeletal,LOC582822
7.580517874012225e-11,0.31123648821326944,0.639,0.576,1.6542964156456877e-6,skeletal,LOC100893012
1.2284634789936358e-10,0.30243001905760997,0.401,0.275,2.6808758502078114e-6,skeletal,LOC594653
1.3486283559842526e-10,0.3799342405080943,0.579,0.497,2.9431116612644345e-6,skeletal,LOC590481
1.7524537117772887e-10,0.25366571649243896,0.575,0.483,3.824379735211577e-6,skeletal,LOC579300
4.582538694926515e-10,0.2527661554875225,0.484,0.375,1.0000474193938133e-5,skeletal,LOC583063
5.198669132693185e-10,0.3164283348162099,0.496,0.395,1.1345055648276339e-5,skeletal,LOC578696
7.574444563562877e-10,0.2763806511019026,0.742,0.712,1.6529710371063267e-5,skeletal,LOC583818
1.688847918044075e-9,0.28765865179075256,0.54,0.463,3.685572811547585e-5,skeletal,LOC578794
1.983152626944431e-9,0.2690622068718691,0.738,0.72,4.3278339777808314e-5,skeletal,LOC575808
2.1269246066158846e-9,0.2738386677064378,0.552,0.465,4.6415875690178446e-5,skeletal,LOC587430
2.5263992921787733e-9,0.25723061370874867,0.782,0.784,5.513361175321737e-5,skeletal,LOC581322
2.559477280495705e-9,0.26276360056572434,0.341,0.23,5.585547269225777e-5,skeletal,LOC584069
2.615880697605487e-9,0.2857559041699804,0.71,0.691,5.708636446384454e-5,skeletal,LOC100889692
4.333130522647073e-9,0.2553527795548951,0.607,0.565,9.456190739572707e-5,skeletal,LOC765039
4.857351806726758e-9,0.2502795279932539,0.73,0.726,1.0600198847819805e-4,skeletal,LOC589717
3.915071670916871e-8,0.26457349996211565,0.607,0.574,8.543860907441888e-4,skeletal,LOC579031
5.106747693302565e-8,0.2692060911225893,0.762,0.778,0.0011144455491094187,skeletal,LOC594218
6.566587901809017e-8,0.26416802676468654,0.746,0.771,0.001433026477811782,skeletal,LOC752174
8.937890826253378e-8,0.3102726960891909,0.373,0.286,0.0019505159150132747,skeletal,LOC586389
1.3310379128509875e-7,0.25481085968921247,0.524,0.465,0.00290472403721471,skeletal,LOC100891322
3.1045279376698854e-7,0.26164611249719016,0.635,0.628,0.006775011318376991,skeletal,LOC576964
8.508064234908001e-7,0.2525787821391767,0.337,0.247,0.01856714857983973,skeletal,LOC100891963
1.4629969264898803e-6,0.28428919648219375,0.528,0.478,0.03192698192678866,skeletal,LOC100893636
1.9038214625055777e-6,0.2574594293757819,0.544,0.515,0.04154709577625922,skeletal,LOC588058
4.052173881909521e-6,0.2525561890440235,0.516,0.494,0.08843059062491147,skeletal,LOC578409
3.318027060869408e-5,0.26112907521161666,0.54,0.54,0.7240930454935309,skeletal,LOC580113
1.7038787325064268e-4,0.2991715601225398,0.468,0.464,1,skeletal,LOC105443369
1.5090076255310357e-169,0.4190219724412687,0.996,0.989,3.2931073411963793e-165,transient,rab11
1.1216102114413836e-155,0.374693765781168,1,0.993,2.4476899644285315e-151,transient,LOC589170
1.0119734309689268e-154,0.6433800322054379,1,1,2.208429618403489e-150,transient,LOC105440217
3.777963197801332e-142,0.5190781070342487,0.865,0.372,8.244649086561847e-138,transient,eve
1.1692078346843119e-135,0.5178411365087451,0.927,0.777,2.5515622576315737e-131,transient,LOC576350
3.6643494383080263e-131,0.6506687220590246,0.976,0.981,7.996709779219606e-127,transient,LOC105440218
4.8865980184286425e-130,0.9528797538541358,0.902,0.804,1.0664022855616827e-125,transient,LOC105437105
1.0914907978107567e-129,0.27082861194077923,1,0.999,2.381960368062414e-125,transient,LOC100890169
1.8051509300840443e-120,0.3379401140952214,0.98,0.993,3.93938087472241e-116,transient,LOC581325
4.641373606592082e-115,0.37481630327115845,0.986,0.977,1.0128869621665902e-110,transient,LOC764715
