p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
7.995931859347759e-35,0.4396792702269292,1,0.974,1.7449522096654617e-30,transient,LOC575470
9.453216731619489e-35,0.48889495563409935,0.969,0.785,2.0629754873413213e-30,transient,LOC588252
1.0538133790553895e-34,0.6187612282195569,0.937,0.661,2.2997369371125765e-30,transient,LOC754314
1.1641984268729735e-34,0.5372067472303648,0.983,0.833,2.54063022696489e-30,transient,LOC589263
3.3081936162384857e-34,0.46995159378042795,0.985,0.888,7.219470928717247e-30,transient,LOC586069
5.4420251826027175e-34,0.4500301324905882,0.997,0.931,1.187613155599391e-29,transient,LOC577743
6.661058246097956e-34,0.4875585189151981,1,0.914,1.453642741045957e-29,transient,LOC581217
9.640530026524492e-34,0.4423295224895587,0.995,0.94,2.1038528676884398e-29,transient,LOC578215
9.715958155794158e-34,0.6367816249948604,1,1,2.1203135483389593e-29,transient,MTa
1.0240807845495998e-33,0.49955350139446164,0.998,0.966,2.2348514961225915e-29,transient,LOC580001
1.1563381031335624e-33,0.5283296539507842,0.974,0.777,2.5234766424683734e-29,transient,LOC586375
1.245995723495395e-33,0.41258314079668157,1,1,2.719136467384001e-29,transient,LOC100890169
1.4160854759797267e-33,0.46033172938433076,0.979,0.854,3.0903233342305574e-29,transient,LOC373525
1.5284902326047113e-33,0.4506151606214426,0.994,0.871,3.3356242346132614e-29,transient,LOC590665
1.9587402465425334e-33,0.4987585357454498,0.989,0.91,4.2745588400297706e-29,transient,LOC582325
2.1614705165241294e-33,0.4265915803830982,0.994,0.914,4.716977108210607e-29,transient,LOC763053
2.630003257466487e-33,0.5335078193862612,0.953,0.76,5.739456108769114e-29,transient,LOC584285
2.9053644715365498e-33,0.43802832931852453,1,0.987,6.340376886234212e-29,transient,LOC581822
3.31603136512418e-33,0.5389367533640079,0.968,0.871,7.236575248110497e-29,transient,LOC762470
3.915786272557654e-33,0.5049772959078188,0.92,0.579,8.545420382602568e-29,transient,LOC575482
4.3959767606190136e-33,0.42266859514138533,1,0.948,9.593340084698873e-29,transient,LOC765147
4.885773135865663e-33,0.5050246138350858,0.926,0.622,1.0662222714399635e-28,transient,LOC756374
5.8089630295033786e-33,0.4626502027074495,0.998,0.983,1.2676900019285223e-28,transient,LOC576516
9.56630877364679e-33,0.45942514847653904,0.983,0.893,2.087655563672939e-28,transient,LOC578296
1.1827626871295927e-32,0.3351303427941206,1,1,2.58114301212291e-28,transient,LOC580047
