p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
3.269854276907143e-303,0.5140080622363983,0.993,0.933,7.135802988494458e-299,endoderm,LOC105436394
5.970416204453888e-303,0.4052857130497993,1,0.986,1.302923928297972e-298,endoderm,LOC577982
3.748041942612158e-301,0.5202712253804725,0.276,0.038,8.179351931362512e-297,endoderm,LOC587760
2.572628022565841e-300,0.49016756900552894,0.993,0.946,5.614246133645435e-296,endoderm,LOC574664
4.552114982477605e-297,0.3642145930036106,0.163,0.007,9.934080526260878e-293,endoderm,LOC105445919
2.3512295894261933e-295,0.6056214230447412,0.955,0.693,5.131088333004782e-291,endoderm,LOC586410
8.562689147356105e-295,0.5938132457904173,0.334,0.062,1.868635652627523e-290,endoderm,LOC575725
1.9598848277921774e-293,0.6448435516648396,0.93,0.586,4.277056659690868e-289,endoderm,LOC587798
1.766669451179582e-289,0.3495201365127332,0.149,0.005,3.855402743309202e-285,endoderm,LOC578081
3.3954749395863253e-289,0.4207542473298065,0.996,0.974,7.409944960659238e-285,endoderm,LOC584839
8.248952055680507e-288,0.6161202780142094,0.367,0.077,1.800168807111157e-283,endoderm,LOC578741
1.729699989530187e-285,0.45505601501449133,0.997,0.933,3.774724287151727e-281,endoderm,LOC587717
9.407825066200676e-278,0.6580380295149972,0.48,0.137,2.0530696641969734e-273,endoderm,LOC100893226
9.005647107904324e-276,0.34539743109315924,0.153,0.007,1.9653023683579607e-271,endoderm,LOC583285
3.4256779283599315e-275,0.4357853419231734,0.994,0.944,7.475856943059878e-271,endoderm,LOC592668
2.2717693868151814e-273,0.3690874956443106,0.152,0.007,4.9576823328467704e-269,endoderm,LOC584476
1.4540183404738892e-269,0.6634563956520771,0.622,0.232,3.173104224416168e-265,endoderm,LOC575632
1.0166087290956445e-266,0.8354881496964881,0.767,0.397,2.218545229505425e-262,endoderm,LOC105440257
1.4805771593599216e-265,0.4920240247834483,0.152,0.008,3.231063534871157e-261,endoderm,LOC100890511
1.5428720538653972e-265,0.6921246728024372,0.703,0.323,3.367009683150456e-261,endoderm,LOC590654
1.6233297818881982e-262,0.6332181437490363,0.829,0.435,3.542592583014615e-258,endoderm,LOC593799
1.7074838685638707e-262,0.5921890583218552,0.417,0.108,3.726242046366935e-258,endoderm,LOC585380
3.0353473176395302e-260,0.6464457156262864,0.546,0.187,6.624038451284747e-256,endoderm,LOC579742
1.722274136103464e-259,0.4819920943358712,0.241,0.034,3.7585188472185894e-255,endoderm,LOC105440463
4.349469220406652e-258,0.5056102201269339,0.98,0.795,9.491846679693438e-254,endoderm,LOC592065
3.2405119081289166e-256,0.6636530587695011,0.857,0.485,7.071769137109735e-252,endoderm,LOC576641
3.5057070479318565e-255,0.6621674111313982,0.44,0.127,7.650504490701691e-251,endoderm,LOC100893490
9.014334138233379e-255,0.7131044608660588,0.903,0.673,1.9671981389866703e-250,endoderm,LOC586477
1.3286252664227506e-253,0.5496801758624534,0.954,0.696,2.8994589189143686e-249,endoderm,LOC763121
2.412297049952706e-253,0.31769149006501735,0.136,0.005,5.26435585211179e-249,endoderm,LOC581884
6.910072590155593e-250,0.3403987448074976,0.161,0.011,1.5079851413496552e-245,endoderm,LOC100892324
2.6719195567314304e-248,0.35768975912938344,0.138,0.006,5.8309300486550004e-244,endoderm,LOC100888109
4.3735980139464165e-247,0.7203573283396674,0.883,0.597,9.544502945835264e-243,endoderm,LOC577764
5.249472381674583e-246,0.48478052520283027,0.258,0.042,1.1455923578528443e-241,endoderm,LOC105437109
1.242731494592358e-245,0.40276369967411524,0.153,0.01,2.712012940648903e-241,endoderm,LOC578241
4.849283972974172e-245,0.31126315013732636,0.13,0.005,1.0582592414221536e-240,endoderm,LOC755848
3.4905664715414803e-244,0.6505370559672695,0.735,0.344,7.617463210844973e-240,endoderm,LOC585434
1.813805699394954e-243,0.5417210240636812,0.139,0.007,3.958268177789608e-239,endoderm,LOC575434
1.9394934308746197e-243,0.47938216945813794,0.986,0.91,4.232556514197682e-239,endoderm,LOC753658
7.90883594713201e-242,0.6074493888920982,0.529,0.183,1.7259452687426185e-237,endoderm,LOC575014
2.2421908217759997e-239,0.5821184245677822,0.666,0.319,4.8931330303617645e-235,endoderm,LOC752782
2.5336204667925507e-239,0.5721968277202607,0.895,0.596,5.529119944681384e-235,endoderm,LOC754356
1.1161043475566238e-238,0.3812527435030227,0.143,0.008,2.43567451767282e-234,endoderm,LOC593656
