p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
3.286927899384312e-17,0.4888577036187155,0.162,0.061,7.173062754826384e-13,transient,LOC576144
4.05035748760963e-17,0.6578565877170887,0.317,0.18,8.839095145210496e-13,transient,LOC100892314
4.1743631820032826e-17,0.5940012612869545,0.232,0.109,9.109712772085763e-13,transient,LOC586719
4.2977049239080245e-17,0.5453715948297482,0.662,0.604,9.378881455444483e-13,transient,LOC586668
7.439064133619969e-17,0.6183523003582978,0.289,0.156,1.6234269658798858e-12,transient,LOC576865
8.502544748086182e-17,0.6446733009529685,0.374,0.236,1.8555103403748475e-12,transient,LOC590424
8.952489986205322e-17,0.5524947208631357,0.258,0.13,1.9537018896895874e-12,transient,LOC763515
9.29706089464957e-17,0.3346033615490844,0.121,0.038,2.0288975990393757e-12,transient,LOC752770
9.91016327888849e-17,0.4404277320597957,0.134,0.045,2.162694932351835e-12,transient,LOC581151
1.0766363223561927e-16,0.7315640916470275,0.33,0.197,2.349543446277919e-12,transient,LOC594218
1.5500847911107338e-16,0.6907891074823428,0.392,0.263,3.382750039640954e-12,transient,LOC100893494
1.5911601072470037e-16,0.36280678946744693,0.861,0.848,3.472388702045136e-12,transient,LOC576159
2.279061156723723e-16,0.6022448787875008,0.253,0.127,4.97359516231818e-12,transient,LOC105443132
2.3927418133824344e-16,0.7102264468448976,0.289,0.157,5.221680459344486e-12,transient,LOC590185
2.9417668726746213e-16,0.6273024666940765,0.268,0.142,6.419817846237826e-12,transient,LOC589748
3.434989835918965e-16,0.5401564865530095,0.412,0.276,7.496178318925958e-12,transient,LOC578296
4.116843603557462e-16,0.5849958216084623,0.59,0.506,8.98418779604345e-12,transient,LOC578813
4.708330590449911e-16,0.6738292145086409,0.371,0.239,1.027498984753884e-11,transient,LOC591382
4.720082386211815e-16,0.5845555030761385,0.387,0.25,1.0300635791430043e-11,transient,LOC591240
5.137266256031981e-16,0.600378941732029,0.454,0.321,1.1211056150538593e-11,transient,LOC584530
5.857319085007628e-16,0.5813738740411758,0.369,0.231,1.2782427439212145e-11,transient,LOC575632
7.768193064932157e-16,0.5666187978749199,0.332,0.198,1.6952527725601446e-11,transient,LOC105444707
8.436707650265405e-16,0.41633995967601856,0.175,0.072,1.8411427105174193e-11,transient,LOC581417
8.837242267656954e-16,0.3764443945356496,0.103,0.031,1.928551380070777e-11,transient,LOC100893163
9.684556309641698e-16,0.5408579484784906,0.165,0.066,2.1134607234531077e-11,transient,LOC594106
1.0580358610823912e-15,0.5823020629661637,0.201,0.092,2.3089516596401024e-11,transient,LOC105442790
1.6999348387144854e-15,0.5794791117019668,0.175,0.073,3.709767798526622e-11,transient,LOC762797
1.7496259579427223e-15,0.5594168644074057,0.309,0.177,3.8182087280184026e-11,transient,LOC583253
1.829693094812555e-15,0.7283191897825826,0.441,0.325,3.9929392408094385e-11,transient,LOC579431
3.838674075948225e-15,0.5014026498761732,0.688,0.645,8.3771384359418115e-11,transient,LOC591791
3.879154985474481e-15,0.42101782824614087,0.113,0.037,8.465479924800959e-11,transient,LOC578050
